arch,workload,layer,cache_type,associativity,size_bytes,inner_dim,layout,line_size,mean_hit_rate,n_samples
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,16384,cout,cin_cout_2d,16,0.032823,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,32768,cout,cin_cout_2d,16,0.117101,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,65536,cout,cin_cout_2d,16,0.238377,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,16384,cout,cin_cout_2d,16,0.025461,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,32768,cout,cin_cout_2d,16,0.235763,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,65536,cout,cin_cout_2d,16,0.583712,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,16384,cout,cin_cout_2d,16,0.018699,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,32768,cout,cin_cout_2d,16,0.273620,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,65536,cout,cin_cout_2d,16,0.644406,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,16,0.946748,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,16,0.978971,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,16,0.978971,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,16384,cout,cin_cout_2d,32,0.100019,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,32768,cout,cin_cout_2d,32,0.140209,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,65536,cout,cin_cout_2d,32,0.263384,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,16384,cout,cin_cout_2d,32,0.096314,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,32768,cout,cin_cout_2d,32,0.132856,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,65536,cout,cin_cout_2d,32,0.429963,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,16384,cout,cin_cout_2d,32,0.095780,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,32768,cout,cin_cout_2d,32,0.123160,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,65536,cout,cin_cout_2d,32,0.489669,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,32,0.939921,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,32,0.989480,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,32,0.989480,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,16384,cout,cin_cout_2d,64,0.267416,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,32768,cout,cin_cout_2d,64,0.275279,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,4,65536,cout,cin_cout_2d,64,0.344594,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,16384,cout,cin_cout_2d,64,0.267189,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,32768,cout,cin_cout_2d,64,0.269992,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,16,65536,cout,cin_cout_2d,64,0.351872,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,16384,cout,cin_cout_2d,64,0.267189,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,32768,cout,cin_cout_2d,64,0.270241,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,set_associative,32,65536,cout,cin_cout_2d,64,0.337708,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,16384,cout,cin_cout_2d,64,0.925986,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,32768,cout,cin_cout_2d,64,0.994740,5
loas,resnet19_T4_all,layer_05_layer1_1_conv2,fully_associative,0,65536,cout,cin_cout_2d,64,0.994740,5
